================================================================================
=== value network
train time
2.695093,2.7411674,2.4745710999999986,2.678038700000002,3.5245075000000057,2.7234069000000005,2.734180100000003,2.7524944999999974,2.708030899999997,2.7188356999999996,2.7069746999999893,2.7749455999999952,2.744435800000005,2.722296499999999,2.7502449000000126,2.7229962000000114,2.749239199999977,2.759794200000016,2.7600199999999973,2.7758718999999985,2.7655009000000064,2.781685500000009,2.772783699999991,2.7628025999999863,2.7829793000000222,2.778141000000005,2.793538500000011,2.8051413999999966,2.8106877000000168,3.5777578999999946,2.8158186999999657,2.7841598999999633,2.811630799999989,2.3754089999999906,2.8763026999999965,2.8478015000000028,2.8619372,2.820266800000013,3.6759353999999576,2.871561799999995,2.8577693000000295,2.868404899999973,2.8619639000000348,2.6213769000000298,2.8750084999999785,2.9469914000000017,2.9357916999999816,2.9123514999999998,2.9325218999999834,2.946111299999984,2.964716899999985,2.9524688000000197,2.960041799999999,2.9739753000000064,3.0006207999999788,3.1096608000000288,2.999445499999979,3.009561000000076,2.9479188999999906,3.0156875000000127,2.993830399999979,3.035899200000017,3.0210951999999907,3.0455144999999675
mean squared error
0.012195409,0.012514574,0.013132311,0.024592753,0.012029038,0.022052674,0.011179905,0.017544217,0.014553702,0.022610871
0.018911025,0.0090577435,0.026224138,0.012269756,0.019776808,0.015670735,0.013919976,0.01780216,0.009173907,0.020291964
0.014630401,0.027002951,0.029881157,0.017115057,0.021787189,0.020478146,0.028659971,0.023738353,0.02883704,0.028071882
0.025234105,0.03839263,0.012617254,0.025526961,0.030256124,0.029646644,0.04599548,0.024905698,0.028116934,0.049830012
0.041245237,0.033181254,0.013278011,0.042900216,0.04187586,0.048918225,0.041982558,0.02512177,0.02864338,0.020918364
0.024794482,0.025583878,0.056231957,0.017571216,0.017676082,0.009617495,0.029498674,0.03172298,0.01875395,0.0339452
0.060982622,0.043362852,0.023261774,0.032013487,0.045106497,0.030556658,0.037937883,0.032227613,0.045674067,0.04334423
0.018742945,0.012012538,0.021356465,0.050474156,0.022288099,0.049878437,0.022162803,0.011407854,0.023040289,0.043287847
0.021386407,0.016179008,0.017066944,0.029040687,0.014961836,0.017609956,0.013360812,0.019939544,0.050923996,0.009939556
0.021452602,0.027951898,0.027333776,0.020344967,0.01196993,0.038742132,0.063312374,0.030495914,0.03794312,0.022943038
0.022415781,0.029495334,0.02886887,0.049844377,0.024323555,0.0137892,0.044093695,0.041350473,0.048124105,0.033710565
0.024903273,0.014768071,0.015037851,0.024362568,0.009027505,0.007991546,0.022728957,0.014320903,0.009317525,0.011478269
0.016446646,0.008889828,0.0121455,0.016081154,0.008716072,0.014330414,0.013065559,0.013718649,0.014169947,0.024245162
0.031697873,0.013591066,0.029356671,0.017429026,0.038079035,0.029258188,0.03262736,0.010522622,0.015026228,0.032875076
0.012467669,0.016562615,0.006916459,0.01510649,0.012034693,0.02507667,0.012515534,0.008959586,0.0176003,0.0067466237
0.025641443,0.027256297,0.025834754,0.053817715,0.03506352,0.02431291,0.044669043,0.023327967,0.058153532,0.06603097
0.019112533,0.008488969,0.012006171,0.01153864,0.017264813,0.016812757,0.017804611,0.016176268,0.016543312,0.020852108
0.01130221,0.026534382,0.01109112,0.01874467,0.008308293,0.0153123755,0.0113294935,0.006472706,0.009744111,0.022226563
0.009242104,0.006506127,0.03327194,0.016123975,0.016092252,0.013947393,0.022234084,0.010193396,0.01850104,0.011654875
0.017434815,0.026086396,0.082236804,0.031632077,0.021703213,0.027942408,0.02425736,0.017117472,0.023687618,0.02440972
0.031974062,0.017135033,0.06507267,0.0156272,0.020609442,0.034712058,0.03215327,0.022439672,0.039236415,0.028665613
0.014190135,0.08864498,0.028522938,0.013461155,0.011871551,0.01784097,0.050683133,0.019335039,0.016092634,0.03723104
0.023097944,0.034026533,0.027338373,0.025304858,0.031086473,0.03387102,0.013516373,0.0168128,0.015265932,0.01845864
0.021579424,0.028137397,0.035197806,0.03884838,0.041494675,0.033972815,0.018756036,0.036395468,0.029524775,0.03362138
0.037210487,0.035319358,0.051316626,0.02518212,0.042277656,0.021491114,0.02439003,0.022574348,0.053782143,0.043242805
0.0076668137,0.014529979,0.018650299,0.010420163,0.03538653,0.0100005055,0.02522729,0.009747906,0.00736447,0.012034731
0.031843048,0.010785913,0.011606153,0.00851887,0.008584917,0.010628976,0.010373616,0.018237738,0.013413742,0.030188886
0.023984136,0.02461674,0.013273798,0.014243847,0.018531779,0.023036934,0.043238748,0.024593169,0.016697574,0.015807226
0.02605305,0.027377779,0.01676008,0.025250753,0.011480071,0.030869868,0.052425317,0.02399195,0.028485278,0.02516824
0.010352484,0.029628254,0.011010511,0.0090759825,0.02544382,0.00986702,0.015410946,0.009679097,0.009665705,0.02270889
0.02040412,0.021004839,0.012788757,0.023325564,0.019967215,0.021508375,0.016934542,0.012366839,0.021340195,0.017221157
0.0155254565,0.015172558,0.015011163,0.037912514,0.019339075,0.012242364,0.024810173,0.015115616,0.011643911,0.020835098
0.039773736,0.033124905,0.013673148,0.020043686,0.031659193,0.024199866,0.017905781,0.012916681,0.024774663,0.011465343
0.0046705087,0.013992894,0.0058827316,0.008178712,0.007695868,0.0078718625,0.0060727424,0.008634665,0.0061414805,0.0073110657
0.017161751,0.011149299,0.018166611,0.0148281865,0.026117096,0.016115751,0.019730704,0.02380813,0.0130772805,0.041697286
0.0060124826,0.007884129,0.0093923565,0.022896234,0.012596885,0.016758759,0.00788547,0.011648092,0.012441228,0.008262634
0.032324,0.016238429,0.02261273,0.008892662,0.013155823,0.017094955,0.02375673,0.012630785,0.014566205,0.01185014
0.023949692,0.020628737,0.017454594,0.024679948,0.02613856,0.012467461,0.017494908,0.00903781,0.014436013,0.02208766
0.0148204435,0.010663688,0.030333817,0.018245395,0.021482602,0.012355411,0.012278802,0.015487552,0.013431606,0.015882637
0.011836662,0.012265939,0.06112542,0.030495318,0.029870313,0.04106743,0.017741783,0.011587239,0.037031543,0.038490497
0.0065451963,0.014301905,0.013801981,0.009524787,0.01158067,0.010589712,0.024157284,0.030075524,0.028168965,0.01047261
0.009931388,0.009095532,0.005030408,0.0079934895,0.007893268,0.00905721,0.009046027,0.006556063,0.014251651,0.006000183
0.00986071,0.013915782,0.013694333,0.011982714,0.010513408,0.009411756,0.011158073,0.011192892,0.013732634,0.011624474
0.011999791,0.010918274,0.0060151457,0.0076605785,0.018405626,0.007068311,0.010626975,0.01248583,0.020431427,0.010178487
0.012546139,0.011520206,0.014654206,0.019535305,0.011184905,0.039795626,0.009390531,0.017497716,0.010751607,0.01599939
0.019309882,0.032164995,0.012579412,0.02000713,0.010693524,0.013147409,0.010492559,0.012902041,0.015130014,0.008532056
0.00892751,0.020529244,0.013550409,0.0054100915,0.010409073,0.007806176,0.0115018785,0.007952402,0.016016698,0.011025144
0.014269449,0.010869229,0.011457737,0.015249128,0.0118454285,0.016246447,0.016988834,0.014317921,0.00710164,0.0067516067
0.014739501,0.011198727,0.011239806,0.013578349,0.012428528,0.00860246,0.014035199,0.010800518,0.012303395,0.023279423
0.042078745,0.050246183,0.020132463,0.020208761,0.029253218,0.06925023,0.016517203,0.03760521,0.09897658,0.028304819
0.019040111,0.009242312,0.021305924,0.017896038,0.009923766,0.029765943,0.00540651,0.0043207267,0.025012052,0.015355209
0.007943093,0.010305799,0.01266273,0.03945217,0.011110487,0.010901746,0.03054673,0.007788622,0.01751614,0.013197265
0.021372374,0.015160911,0.028147036,0.032019075,0.016721934,0.014617045,0.016344571,0.029079704,0.027569905,0.016883163
0.017680176,0.02264206,0.020971447,0.04112177,0.03988048,0.04501314,0.05918118,0.02696219,0.032425363,0.029700166
0.014587837,0.016528782,0.026814012,0.015800415,0.017810311,0.015199382,0.022150781,0.014223112,0.031266242,0.021914916
0.022269519,0.030231915,0.0390439,0.029510193,0.026728678,0.015955376,0.018666597,0.022021193,0.01546755,0.017391207
0.0146156335,0.010542653,0.01835078,0.015999677,0.030326502,0.040042743,0.011208846,0.013873363,0.014948541,0.006886827
0.010662726,0.007679214,0.016462024,0.016490875,0.032909896,0.04004162,0.013841052,0.012667037,0.035820656,0.04755762
0.03453496,0.02296787,0.023275157,0.016496884,0.039006542,0.016836114,0.023719087,0.02644317,0.0147531,0.026905993
0.013993227,0.028553626,0.023091737,0.027031088,0.007563087,0.010868767,0.015908614,0.015924701,0.019572936,0.015197721
0.0078361165,0.010558094,0.016477115,0.015365828,0.012213222,0.025439901,0.020532414,0.016373713,0.0065913913,0.028680887
0.03966925,0.048107237,0.027833417,0.0077370866,0.043963995,0.046100263,0.03288487,0.034601014,0.018867845,0.007381555
0.0048526293,0.008688647,0.0058507547,0.019031238,0.011232784,0.010987052,0.01946921,0.019175489,0.020077214,0.01006167
0.023028223,0.028859835,0.020910123,0.03251826,0.051301215,0.024871653,0.024769766,0.031095639,0.028482655,0.03448916
mean absolute error
0.08615804,0.089807354,0.092061535,0.12718777,0.08644945,0.119337425,0.08483909,0.10499316,0.095167354,0.12000433
0.11152019,0.072833024,0.1332687,0.08810885,0.10867822,0.10132824,0.09328515,0.105211996,0.075541385,0.110545434
0.09371245,0.13000892,0.13445877,0.1021503,0.11773983,0.115551285,0.13318188,0.1232717,0.13282542,0.13574389
0.12636395,0.15708692,0.08920363,0.12589979,0.13894568,0.13759516,0.17112167,0.12427089,0.13432327,0.18420334
0.16499452,0.145206,0.09297355,0.16710664,0.16591457,0.17982514,0.16785169,0.12690575,0.13391022,0.11395253
0.12551948,0.12872137,0.19386424,0.10290447,0.10294752,0.07816889,0.1375255,0.14164053,0.108119406,0.14594164
0.20073457,0.16625181,0.12235405,0.14465107,0.17044765,0.13922332,0.15385593,0.14521474,0.17088147,0.17024918
0.10623916,0.083307944,0.11588988,0.18197288,0.12223185,0.18221657,0.11638628,0.08303445,0.12113522,0.17393753
0.11824386,0.10031744,0.102609195,0.13791582,0.09678678,0.10298407,0.089963816,0.11142053,0.18716493,0.078050524
0.112793095,0.13388008,0.12897968,0.110366784,0.08561002,0.16550967,0.20586781,0.14017317,0.16083924,0.120639205
0.12026997,0.1395987,0.13755661,0.18540809,0.12423127,0.08893765,0.16944294,0.16304916,0.18089746,0.15170185
0.12670533,0.096008696,0.09713024,0.1276722,0.07528495,0.07046998,0.11976324,0.09501834,0.07728224,0.08383436
0.10147008,0.0734747,0.08925631,0.10039165,0.072036795,0.096023895,0.089963615,0.09305394,0.09391923,0.1251318
0.14391464,0.092368856,0.140147,0.10509489,0.15268242,0.14025109,0.14202343,0.082181,0.09316148,0.14557865
0.08493201,0.101544134,0.06567148,0.09897939,0.08601394,0.1255991,0.09200859,0.07484589,0.104367524,0.06494844
0.13374363,0.12624736,0.12123151,0.18520974,0.14828888,0.12245253,0.17027575,0.11734743,0.19449167,0.20697878
0.109166205,0.07350509,0.08704881,0.08393608,0.106323205,0.10175183,0.10309274,0.098064825,0.100996554,0.10821911
0.083643354,0.12708999,0.08282259,0.108474255,0.07179523,0.09739693,0.08343246,0.06327947,0.07803279,0.119837485
0.07603812,0.062418964,0.14820695,0.10181564,0.10159384,0.09355757,0.11820047,0.07972018,0.10990032,0.08638024
0.103531085,0.12816724,0.23797344,0.1421746,0.115289345,0.13396066,0.121039964,0.10252571,0.12125744,0.115380935
0.1393463,0.10388601,0.20797451,0.097126804,0.11182244,0.14801596,0.14365163,0.11575662,0.14681466,0.13141343
0.093664765,0.2504074,0.13144778,0.091941066,0.08574167,0.10635759,0.18543714,0.11020722,0.10076244,0.15541685
0.12320077,0.14900392,0.1354446,0.124758005,0.14161542,0.15248457,0.08963267,0.10308957,0.09575162,0.110681094
0.11577758,0.13586561,0.1483378,0.15856816,0.1617818,0.14946687,0.105447866,0.15362778,0.14046036,0.13992812
0.15521303,0.14618514,0.18506269,0.12795462,0.16784815,0.11753156,0.11959807,0.11895724,0.19186583,0.16640465
0.06856686,0.0954839,0.11022662,0.08313036,0.154039,0.08182702,0.12898913,0.07699281,0.066772036,0.08078525
0.1467748,0.08338548,0.08545559,0.07418536,0.07501737,0.07902844,0.081326805,0.105279826,0.0931162,0.14368492
0.122796014,0.12609467,0.089096606,0.09608906,0.10947737,0.11679031,0.16638094,0.11556076,0.099568844,0.10243285
0.12898827,0.13470756,0.102758855,0.12527071,0.08596974,0.14141981,0.180139,0.12593701,0.13661553,0.1259978
0.079867415,0.14127636,0.08253039,0.07499051,0.1265704,0.0781966,0.099364795,0.072266676,0.076673,0.121993214
0.11183775,0.113171004,0.09122899,0.12291904,0.11276416,0.117371224,0.10079515,0.087227866,0.11510564,0.10350737
0.09700634,0.0950101,0.09253321,0.15705891,0.11138322,0.086132936,0.12762536,0.09596236,0.084341295,0.11515342
0.16290829,0.14936508,0.09364654,0.11220433,0.14667766,0.12400762,0.10631021,0.09110619,0.12490433,0.084297284
0.05331858,0.09088179,0.05935686,0.0718867,0.06980696,0.07142365,0.06102561,0.069362134,0.061462935,0.06705798
0.10122408,0.081763014,0.10692885,0.09596472,0.12490099,0.09950855,0.10387978,0.12596038,0.09132623,0.16343403
0.05903081,0.06936834,0.074524745,0.12345314,0.089264624,0.10372353,0.067391425,0.08242545,0.08955993,0.07233453
0.14376155,0.10171184,0.11790394,0.07214073,0.088783026,0.10374538,0.11937199,0.08722672,0.0967982,0.086956725
0.11975705,0.107975334,0.10462569,0.124368235,0.12990107,0.08638234,0.106419146,0.075082764,0.096323885,0.11776559
0.09728815,0.08041227,0.14169689,0.106791615,0.11644213,0.08758655,0.084503405,0.10117038,0.09172679,0.09978795
0.08510834,0.088560894,0.2050371,0.14244246,0.14029728,0.16503426,0.10259155,0.08765804,0.15310572,0.15950432
0.064685844,0.096479215,0.09327208,0.07759054,0.08154031,0.0806889,0.12541988,0.1389682,0.13626081,0.07906895
0.072779536,0.076741695,0.054985713,0.07170149,0.07005949,0.07429113,0.07549157,0.06241821,0.09229736,0.060899828
0.077208675,0.09380802,0.091263294,0.087848894,0.07844294,0.07433005,0.08365064,0.08276073,0.09084964,0.08334808
0.08645101,0.081828035,0.060639895,0.06943527,0.110073656,0.06589794,0.07898343,0.08777909,0.10997138,0.08062576
0.084695846,0.08604613,0.095318854,0.1113847,0.08170575,0.1614095,0.076316714,0.10354971,0.081793316,0.10137599
0.11110965,0.15155925,0.08745307,0.11214853,0.084051624,0.09154498,0.080320366,0.090450376,0.09909111,0.07339339
0.07357659,0.11244047,0.08991635,0.059896942,0.077229336,0.06923967,0.0829422,0.06946632,0.102325626,0.0832545
0.09473831,0.077275716,0.084459715,0.0980295,0.087261096,0.10063178,0.10387688,0.09460702,0.066173725,0.06377651
0.09533206,0.08152971,0.079424195,0.09158593,0.08667377,0.07347312,0.09242548,0.07959477,0.083498895,0.12354895
0.1635798,0.18175225,0.112902865,0.11221733,0.13819925,0.22083817,0.10285002,0.15628587,0.26473245,0.132884
0.11353042,0.07597666,0.11471824,0.102200106,0.08042896,0.13605957,0.05765382,0.04912196,0.12769587,0.10420828
0.07066362,0.08013992,0.08820991,0.16479678,0.08340451,0.08272887,0.13940719,0.0694581,0.10844098,0.09009094
0.11512221,0.09800752,0.13021325,0.14390145,0.103048466,0.09247553,0.10119423,0.13931471,0.1225688,0.101798125
0.105248965,0.11911796,0.11490298,0.16255857,0.1587416,0.16921172,0.1978189,0.13193607,0.13977404,0.13738851
0.099564,0.100858234,0.12894727,0.101157896,0.10642609,0.09684851,0.11969129,0.094976865,0.14079152,0.119577296
0.11917094,0.13870771,0.15956497,0.1395277,0.13061057,0.09922397,0.11108149,0.1182549,0.09540089,0.104471646
0.09857361,0.08212758,0.108526275,0.101203024,0.1383792,0.16138408,0.0815909,0.09495351,0.09708455,0.06600981
0.08035527,0.06933021,0.10068623,0.10265771,0.15100531,0.16649331,0.09326376,0.08921554,0.15265581,0.17595294
0.14821124,0.12017913,0.12208025,0.10166546,0.16063434,0.102316245,0.12255266,0.1268405,0.096031584,0.13054529
0.09480133,0.13846903,0.119720675,0.13181072,0.0677705,0.08323505,0.10116049,0.10069163,0.1120605,0.097968884
0.069337845,0.0805734,0.09820417,0.096583985,0.07879301,0.12694259,0.114854805,0.10056975,0.06330655,0.13530836
0.16119172,0.1818935,0.13321123,0.07193884,0.17008191,0.17803931,0.15080725,0.1527094,0.10834652,0.066657074
0.054747287,0.07298855,0.05922859,0.11043743,0.08385688,0.083861366,0.110537246,0.10973878,0.112506874,0.08014894
0.11647405,0.13491113,0.11200057,0.14442876,0.1841433,0.12464971,0.12589273,0.13519311,0.13211483,0.14876764


================================================================================
=== twin network
train time
1.979247899999999,1.9898333999999984,2.1501099000000004,2.0101100999999986,2.4590201000000036,2.0461799999999997,2.0642765999999995,2.04067169999999,2.0494031000000064,2.039889499999987,2.0612282999999962,2.0725261999999987,2.0729146999999983,2.482327600000005,2.085025600000023,2.0463306000000046,2.091048399999977,2.5662168000000065,2.086570800000004,2.101067100000023,2.0825692999999887,2.0826999999999884,2.091118200000011,2.1134481999999934,2.098834199999999,2.0880830000000117,2.1146095000000003,2.1112130999999863,2.0994077999999945,2.1258139000000256,2.1069075999999995,2.105823600000008,2.1345340000000306,2.150332100000014,2.180101499999978,2.174222899999961,2.165851499999974,2.1914840000000027,2.783002500000009,2.1770479999999566,1.2965146999999888,2.1718974000000344,2.197948800000006,2.2072158999999942,2.208798599999966,2.208137700000009,3.5315851000000293,2.229192899999987,2.25757329999999,2.2279571999999916,2.223093399999982,2.246199199999978,2.2382987999999955,2.2986058000000185,1.561703599999987,2.4163012999999864,2.2718452999999954,2.3058679000000666,2.3148490999999467,2.3439660999999887,2.353544499999998,1.3714846000000307,2.301749299999983,2.3240427000000636
mean squared error
0.0017484183,0.0031187236,0.0015189613,0.004154095,0.0019697875,0.0028340667,0.0022790795,0.0020391042,0.0029381954,0.0023839746
0.0021017184,0.001891416,0.0015832051,0.0023699547,0.002638523,0.0040110797,0.0019899479,0.0022165878,0.0025542725,0.003765777
0.005701872,0.006126485,0.0059395647,0.0047838236,0.0051218816,0.0036732703,0.006511747,0.008560015,0.0074571227,0.0039605843
0.005611459,0.0051839966,0.006668335,0.005803847,0.006355011,0.003767319,0.003698594,0.005577465,0.00423605,0.005424964
0.003692532,0.003623802,0.0024145688,0.0041631237,0.0035135865,0.005176775,0.0035677194,0.0038503096,0.0037215261,0.00383543
0.013543477,0.007981103,0.030404678,0.0113153905,0.007882215,0.004059524,0.007578674,0.0067602703,0.010651972,0.007235749
0.007470118,0.010173859,0.008118614,0.00825193,0.007887813,0.005834485,0.010123914,0.008738927,0.0063018496,0.0065558585
0.004526452,0.0020802906,0.0031066083,0.002724821,0.0034070038,0.0038351482,0.003963911,0.0024982793,0.002330045,0.0022885497
