================================================================================
=== value network
train time
1.8770996999999996,1.9347789000000013,2.3229863,2.3567268000000006,1.1337687999999986,2.7040144999999995,2.328565900000001,2.2356629000000012,2.3798386000000065,2.0904766000000023,2.230302100000003,2.379940099999999,2.432805600000009,2.3890217000000007,2.076751900000005,2.396086800000006,1.6126062000000019,2.403484700000007,2.4219958999999847,2.3560104000000024,2.395218299999982,2.420952800000009,2.4073568000000023,2.321245900000008,2.432228899999984,2.3641944999999964,2.2929136999999855,2.438673999999992,2.437464800000015,2.500374800000003,2.432030900000001,2.449082000000004,2.4600339000000133,2.016109400000005,2.4732937999999933,2.469559899999979,2.4777627999999936,2.505079300000034,2.4753429999999526,2.4980686000000105,2.058280599999989,2.2719612999999867,1.8739028999999618,1.3602297000000476,1.9304327000000399,2.5707373999999845,2.3182899999999904,1.8729900000000157,2.176725900000008,1.1204955999999697,2.563191599999982,2.5630667999999446,2.433732099999986,2.572931799999992,2.1199976000000333,2.0555918999999676,2.6215594999999894,1.2370471000000407,2.588259800000003,4.408552099999952,2.2596959999999626,2.5828990999999633,2.611043699999982,2.5619911
mean squared error
0.057773143,0.031006133,0.072266474
0.054113567,0.07343276,0.054402627
0.06792266,0.104070425,0.07817762
0.052995764,0.03817467,0.032991596
0.029594455,0.04551232,0.025905982
0.023648044,0.053964913,0.020997643
0.036235616,0.033825886,0.06397636
0.0645971,0.10316369,0.04213515
0.045601454,0.017632749,0.02073219
0.05836626,0.042732447,0.027322024
0.04499181,0.071814366,0.057727523


================================================================================
=== twin network
train time
1.9249698999999998,1.3959697999999996,2.0001548999999983,2.0188585000000003,2.3253649000000003,1.1412554999999998,1.9969991000000036,2.0070818999999958,2.0127957999999992,2.0367761000000115,2.0091718000000043,1.79102970000001,2.0205636000000027,2.4356408999999957,2.04252910000001,2.063367999999997,2.0522815000000065,2.062913899999998,2.0512146000000087,2.052847700000001,2.072493900000012,2.048440999999997,2.0552477999999894,2.0803914999999904,2.0663245000000074,2.076866800000005,2.0796641999999963,2.0722974999999906,2.072983800000003,1.5071457999999893,2.075413999999995,2.0811357000000044,2.0847657999999853,2.101911599999994,2.08698050000001,2.0999456000000123,2.1291695999999547,2.1328675999999973,2.1262189000000262,2.137188299999991,1.8657981000000063,2.1183201000000054,2.144669799999974,2.156989899999985,1.4469550999999683,1.223080600000003,2.16712339999998,2.4558132999999884,2.7582991999999535,2.199901099999977,2.151668099999995,1.1109620999999947,2.2158875999999736,2.1627719999999613,2.202692899999988,2.204219099999989,2.0610770999999772,2.23235980000004,2.2548336000000404,2.3041678999999817,2.2240752999999813,2.236530700000003,2.24953830000004,1.0160753000000113
mean squared error
0.001708689,0.001858374,0.0006127282
0.00014204034,0.00019725971,0.00019375146
0.0003522329,0.0010608048,0.0006361718
0.0009500374,0.0006461088,0.0035784985
0.00043059295,0.00067351095,0.0007343668
0.000370215,0.0005224552,0.0002932991
0.00040109345,0.00031164874,0.0007228701
0.0018138015,0.0011967767,0.0010466244
0.0017651091,0.00054002204,0.000861042
0.0020439804,0.0018251865,0.0014852786
0.00085360056,0.00060282374,0.00094696425
0.0008971546,0.000619707,0.000442886
0.00089525495,0.0011351666,0.0007012013
0.0009039655,0.0022519443,0.0007514352
0.00022417285,0.000516475,0.0006235627
0.0063084634,0.0027875393,0.0014930888
0.0008837111,0.0012716837,0.0010138528
0.00052754325,0.00089005387,0.00090499583
0.00047142003,0.00061930734,0.0013809658
0.0031616867,0.0026731149,0.0018595749
0.00069360057,0.0012007088,0.002311116
0.001990978,0.0012372297,0.0010273429
0.0003492645,0.00046367414,0.00142093
0.0007620463,0.000533245,0.00070258835
0.000774461,0.00036253393,0.00025282303
0.0012806138,0.0013953641,0.0011354075
0.0014149892,0.0004191585,0.0005424855
0.0020371834,0.0006072335,0.0017808804
0.00057487783,0.0005713366,0.00059993105
0.0012925857,0.0025131884,0.0015871293
0.00043563748,0.0004853609,0.0033099265
0.0014770987,0.00093148183,0.0016908386
0.0005470117,0.0020752617,0.0014293946
0.0015313311,0.0010072074,0.0013399775
0.00020421253,0.0009279891,0.00038489987
0.00025614252,0.0010744564,0.0008186546
0.0011090472,0.001745198,0.0022492297
0.0028107748,0.0026124355,0.0016775482
0.0005099403,0.0005205834,0.00038936737
0.002961626,0.0041084467,0.002654408
0.0012932447,0.0010393439,0.0006799032
0.0009966596,0.000392739,0.00264712
0.0011635171,0.002656801,0.0028463465
0.0014292758,0.0016550964,0.0032210806
0.0030463526,0.0020636963,0.0034771222
