================================================================================
=== value network
train time
1.8800745999999995,1.7014917999999994,2.0720603000000004,1.1613948,2.067896000000001,2.1454668999999953,2.4151919999999976,3.066410399999995,3.398761400000005,1.271504500000006,2.074774899999994,2.5515881000000036,2.0590090999999973,1.232874499999994,1.3033782999999914,2.843437999999992,2.523338899999999,2.576435800000013,2.0863244999999893,1.3150267999999983,2.898869300000001,2.3917713000000163,2.4383344999999963,2.9980842000000223,1.1996298000000252,2.351906200000002,2.435590100000013,1.2483405999999775,2.4398036000000047,1.8424037999999996,1.6399419999999907,2.233005200000008,2.0169052999999906,2.1278851000000145,2.4800511999999912,1.4091114999999945,1.3261873999999807,1.9648376000000098,1.0413833999999724,1.1819445000000428,1.0984195999999997,1.047432399999991,2.2594788999999764,2.4539884000000143,0.9671895000000177,2.9537846999999715,2.4446504000000004,2.461599100000001,2.476036399999998,2.2001123999999663,2.179397700000038,2.4882996999999705,2.2113807000000065,2.198282000000006,1.2256336000000374,1.1518229000000133,1.0470037000000048,2.498969899999963,2.505689699999948,2.473258499999986,2.3999473999999736,2.4798117000000275,2.489073399999995,2.4874106000000324
mean squared error
0.0039067823,0.0015157653
0.00087609433,0.008705473
0.0041730995,0.0075471364
0.010611788,0.0031004269
0.003071599,0.00052403624
0.0076029506,0.0094900355
0.017920973,0.0023846729
0.0014615883,0.0013657168
0.008077564,0.0004486185
0.006462152,0.002151395
0.0007711493,0.0009892788
0.006910206,0.0014903796
0.0028904795,0.0042496347
0.0013007009,0.0086505655
0.001831124,0.002691069
0.000956385,0.0011090292
0.0009551175,0.00096034136
0.0008782659,0.0072954074
0.0073335744,0.0016706545
0.0026381216,0.0049731755
0.0019032003,0.002215177
0.0024486077,0.0009955142
0.004448181,0.0011647916
0.00037870847,0.0026867832
0.003134682,0.0011544494
0.0013629919,0.0008012916
0.0025086254,0.004744619
0.00089664594,0.005356155
0.00040511912,0.0006046917
0.0074666953,0.0029599487
0.0040380056,0.004468718
0.01228015,0.0041891006
0.005427055,0.0032110983
0.0009827885,0.0032192648
0.0016513871,0.0032445975
0.00047902256,0.0025747304
0.0031806384,0.0030075428
0.0042604073,0.005789419
0.013318069,0.009807951
0.0021586483,0.0010412809
0.0034201767,0.009986431
0.005134477,0.001163628
0.008065405,0.0015354325
0.001553911,0.002859909
0.0019452651,0.0034699005
0.0071011283,0.002461286
0.007367429,0.0028115094
0.00048128577,0.0032528162
0.0016972111,0.0035038383
0.0022135933,0.0010615095
0.002581712,0.00096238
0.001417384,0.0016417275
0.0015243669,0.0058386745
0.0005795156,0.0009315389
0.0008716333,0.00032904884
0.0059004156,0.0024439585
0.014606877,0.0027484186
0.00039399756,0.002918178
0.0010880624,0.0005960804
0.0031071154,0.0013791618
0.0012441187,0.00089231407
0.0075522405,0.0046270224
0.002603512,0.0018007405
0.006792172,0.00765949
mean absolute error
0.04426183,0.02934111
0.020657573,0.07754574
0.048552282,0.066192605
0.08987516,0.042700235
0.045042105,0.019414568
0.072898306,0.08159871
0.102598526,0.034887876
0.029206855,0.025048135
0.069865964,0.01497974
0.06258053,0.03578752
0.02135721,0.026312144
0.067388795,0.03127392
0.038101453,0.045781143
0.030933129,0.08098744
0.026789969,0.03842798
0.024543226,0.023555905
0.02548728,0.024362935
0.020011272,0.06918619
0.07141127,0.028058387
0.036468927,0.058581635
0.034468636,0.034380812
0.039375145,0.023822736
0.04958676,0.02742987
0.014042528,0.036659773
0.03875366,0.027786953
0.026103528,0.022502536
0.037877675,0.05555061
0.018569762,0.060188502
0.014745564,0.017563274
0.06808975,0.042002957
0.04761191,0.052990142
0.08615646,0.049551673
0.054183125,0.046285965
0.019137047,0.04323423
0.031406306,0.04607951
0.018085096,0.038327184
0.04564516,0.04487444
0.053461332,0.056966223
0.09638265,0.069678396
0.03796952,0.02246095
0.04569094,0.0752705
0.058095314,0.026142642
0.07300053,0.024372129
0.026323996,0.040587526
0.026677845,0.04830737
0.0728493,0.040143147
0.07173644,0.038578514
0.014202564,0.04451788
0.031203678,0.043215178
0.030867757,0.02401771
0.03571889,0.02534195
0.026789036,0.027717454
0.023670796,0.061078627
0.01747623,0.024065822
0.020876415,0.014415876
0.06258439,0.03722137
0.09372897,0.038712073
0.015566166,0.04238271
0.026588302,0.016960042
0.038530376,0.028371204
0.02687031,0.021231819
0.06941323,0.04550947
0.03878941,0.036291823
0.06067123,0.06585528


================================================================================
=== twin network
train time
1.9427025999999996,1.9546896999999994,1.9591925000000003,1.9837762000000012,1.962789499999996,1.9361565000000027,2.259680600000003,2.4641385999999983,2.922893699999996,2.4863976000000036,2.4285428000000024,2.4128016999999886,2.461321599999991,3.0175478999999967,2.5082068999999905,1.2447757999999993,2.4510692000000063,2.407766600000002,2.364920100000006,1.3047195999999985,2.4296551000000193,2.453624500000018,1.855346499999996,2.0506870000000106,2.051493000000022,2.0461554999999976,2.0339573999999914,1.157787500000012,1.3792600000000164,2.0346992000000057,2.038861499999996,1.9702632999999992,2.0393381999999747,2.0266804999999977,2.0267638999999917,2.0178102999999794,2.012330700000007,2.0841589999999997,2.025569799999971,1.0497565000000009,2.010136399999965,1.0729867000000013,2.028355099999999,2.0172225000000026,2.0276678000000175,2.6611905999999976,2.077127399999995,3.4196565000000305,2.0657511999999656,1.0377842999999984,1.2182509000000437,1.7786250000000337,1.2257377999999903,2.049327500000004,1.1971239000000082,1.2026194000000032,2.083216899999968,2.0845448000000033,2.1226915000000304,3.737478899999985,2.0824499999999944,2.065671699999996,1.6790978000000223,1.0241084000000455
mean squared error
0.001152007,0.0013411061
