================================================================================
=== value network
train time
2.7012679000000004,2.6459823,2.5808120999999993,2.576660399999998,2.5671105999999995,2.599706300000001,2.6033125999999953,2.6102783999999986,2.6239551999999975,2.589822499999997,2.58775940000001,2.610713699999991,2.631715299999996,3.3802782000000064,2.634537899999998,2.6099055000000106,2.628140699999989,2.6121234000000015,2.640867799999995,2.633051999999992,2.611696500000022,2.641197500000004,2.6407620999999892,2.6254459999999824,2.662250499999999,2.661352100000016,2.6759131999999966,2.9042926000000193,2.7088083000000154,3.5297959000000105,2.6981704000000093,2.738294599999989,2.722905200000014,2.754750099999967,2.763513800000055,2.762180400000034,2.725431799999967,1.344424800000013,2.3955861000000027,2.7445728000000145,1.3589516999999773,2.784144900000001,2.77527520000001,2.8056346999999846,2.6392359999999826,2.6624890000000505,2.541248199999984,2.768099099999972,2.811780199999987,2.7890326000000414,2.829784399999994,3.0915317000000186,2.8559968999999796,2.777640599999984,2.8422371999999996,2.874418999999989,1.4678701000000274,2.8797513000000095,2.9384039000000257,2.9002543999999943,2.4439426999999796,2.9200602999999887,2.5244486999999936,2.971957199999963
mean squared error
0.02470074,0.026649388,0.0051847687,0.0095726205,0.005908826,0.009745779
0.0061969683,0.006628501,0.015573108,0.014456662,0.009734054,0.010028886
0.0049154926,0.0064324094,0.004538074,0.0045530116,0.0072715073,0.006982005
0.012882687,0.012693309,0.010501828,0.009578333,0.013959502,0.008125489
0.035037,0.009178484,0.022047117,0.008965371,0.025928022,0.019219209
0.004913416,0.005163047,0.00799356,0.009317729,0.011639829,0.0033360578
0.015889782,0.01058071,0.015561168,0.01311015,0.014694947,0.069156386
0.0064492407,0.00544882,0.008375733,0.008450352,0.008383309,0.009506268
0.0031127892,0.0036554534,0.006362592,0.0014177582,0.0027952068,0.005455486
0.0064870324,0.008376733,0.0046376907,0.008428895,0.006743743,0.0045778546
0.008911195,0.0031603335,0.0033527596,0.0038505257,0.0033170187,0.0057307016
0.0071867984,0.0070167603,0.012165415,0.008580572,0.008880335,0.0045314985
0.008323163,0.0029756143,0.0021658835,0.0013943663,0.0034009472,0.0017519186
0.010042401,0.0064562922,0.0066817347,0.0037985416,0.004912068,0.00750286
0.0070715025,0.009457189,0.0057212957,0.005515884,0.0074784425,0.0057808696
0.0036732082,0.0026326855,0.005684932,0.004453808,0.0046676863,0.0062784012
0.021830445,0.0068724384,0.010102861,0.0071910243,0.010826289,0.012464415
0.004888878,0.005864236,0.008148729,0.0051108575,0.007067645,0.00460393
0.008457065,0.0073114354,0.0072807777,0.0071409564,0.0075907256,0.011138084
0.008339065,0.007035482,0.0026714548,0.0064319386,0.0065935897,0.0035885258
0.0158088,0.014148837,0.00642731,0.010049665,0.011100411,0.01188132
0.014213222,0.019834062,0.009589676,0.020499123,0.012972788,0.018727932
0.0045261877,0.003859068,0.003085889,0.005502325,0.0025608067,0.0021968386
0.007634259,0.011766314,0.0038942394,0.0076109273,0.0033958938,0.006320988
0.006204617,0.0043747113,0.0060244114,0.0061960965,0.007465199,0.006991777
0.0039120917,0.006655485,0.0029560295,0.0038411242,0.00408486,0.0047492357
0.006357368,0.010201644,0.010645792,0.0038859674,0.010244292,0.006823614
0.00527596,0.0014234517,0.0031986886,0.004161801,0.003057032,0.004005934
0.0077121677,0.01467661,0.013718786,0.011023282,0.009342628,0.0055101174
0.004494511,0.00952853,0.0124227805,0.008214038,0.012271098,0.014541615
0.00784164,0.0100768,0.014199712,0.010174302,0.010936462,0.005774593
0.0072420565,0.01795183,0.0071769683,0.004207477,0.0064589237,0.0061000134
0.004324734,0.016898338,0.0068599666,0.0017061263,0.004500518,0.007024489
0.008596481,0.0037725938,0.0032049813,0.0048663067,0.0063025495,0.0067305034
0.04291998,0.019690271,0.03121098,0.009459499,0.010899972,0.019978013
0.009454643,0.008903277,0.012901511,0.0087872315,0.009804686,0.0084445765
0.006201306,0.0058367853,0.011114807,0.0031193963,0.0067326752,0.0061069657
0.011473386,0.007956575,0.008527984,0.006950555,0.008873788,0.004734533
0.0042565493,0.0055136275,0.009828586,0.008513529,0.004628481,0.005909354
0.013802873,0.018024862,0.013706013,0.013194017,0.0068022734,0.017105736
0.0070158085,0.0036572334,0.002651416,0.0058970815,0.0049862172,0.003162506
0.005542789,0.019181713,0.011404894,0.0090525905,0.012322915,0.005566759
0.0030901837,0.0032076698,0.004396089,0.005171189,0.0030525809,0.0025140326
0.008675769,0.005012676,0.008562742,0.003518878,0.008040416,0.0068876124
0.0051664836,0.006526748,0.0075438097,0.0045966604,0.008318797,0.011926898
0.008374551,0.004419927,0.00447477,0.0038963282,0.009480564,0.005509
0.0071000657,0.008909572,0.020429792,0.010204945,0.002948649,0.010938089
0.009186169,0.012136258,0.010627482,0.013204091,0.009546582,0.016781433
0.0068164566,0.007298649,0.0072696446,0.0050963485,0.0041550277,0.010950075
0.0050912583,0.009114868,0.0070814826,0.006661785,0.0056175347,0.008884512
0.010421869,0.009630856,0.01408169,0.010124285,0.0064165667,0.0100356145
0.0064028627,0.0044527855,0.0051875445,0.0047904328,0.009479486,0.007882724
0.008510591,0.006917731,0.016212247,0.0100075025,0.008175913,0.008632038
0.019934319,0.016452318,0.0067171827,0.0115635265,0.004392501,0.008616243
0.034186076,0.003062519,0.033919945,0.015591628,0.034259636,0.007710959
0.010083885,0.0076746633,0.009716979,0.013380831,0.0116042495,0.012640178
0.0045876955,0.015475125,0.0044728047,0.0044246125,0.006449195,0.009743173
0.023492586,0.013817582,0.016370496,0.020119391,0.007960247,0.025930425
0.0047878833,0.0025040146,0.0062128357,0.003080738,0.0052945632,0.0044421526
0.008307443,0.007349943,0.005258266,0.010007281,0.0037669665,0.008600636
0.013845012,0.009624228,0.007712893,0.022137173,0.015564006,0.013423084
0.0057872334,0.0075599384,0.0069144275,0.007880718,0.004812751,0.005490979
0.008580581,0.007014091,0.0037581609,0.011021312,0.007296544,0.011344976
0.008400335,0.009647622,0.0073080882,0.0100144725,0.012786278,0.004724955
mean absolute error
0.12918083,0.13239916,0.056978554,0.07900311,0.05732815,0.07921184
0.062305562,0.06259716,0.09705065,0.096375324,0.07532807,0.071844146
0.051989276,0.06373777,0.05363059,0.052937664,0.06727204,0.069264956
0.09421843,0.08897545,0.078463584,0.07618355,0.08594358,0.06561264
0.15167177,0.07218575,0.11816442,0.0746741,0.12162103,0.11139319
0.054121915,0.057729144,0.06795196,0.07540657,0.08277061,0.043379933
0.101732925,0.080175765,0.09792921,0.08574477,0.09549429,0.21799001
0.06265671,0.05842009,0.065645725,0.06780057,0.069765314,0.074894294
0.04540965,0.04731259,0.05926836,0.031148667,0.03985296,0.05803825
0.06517866,0.07028862,0.054071717,0.070888855,0.06394989,0.053502418
0.07265242,0.04309926,0.043608624,0.047585312,0.04486794,0.059173398
0.06611687,0.06402682,0.07971028,0.07252935,0.07012191,0.051127046
0.07433227,0.04124927,0.034800168,0.029354615,0.042606283,0.03256039
0.07695447,0.06206737,0.06513019,0.046880316,0.05276782,0.06695699
0.06378263,0.06785055,0.057389375,0.055510316,0.06459554,0.056350343
0.04700761,0.040331006,0.060091995,0.05052979,0.052316353,0.06113148
0.114282735,0.06448524,0.08032539,0.06635256,0.08132305,0.08293342
0.052652985,0.057312816,0.072295845,0.053872216,0.062401637,0.053040177
0.071622536,0.06496587,0.061875474,0.061979722,0.06828106,0.082247004
0.071720146,0.058614038,0.040048297,0.06448363,0.06032719,0.04705572
0.09732528,0.088093504,0.06081491,0.07578241,0.08200878,0.08113611
0.092489645,0.10845092,0.07458461,0.11281378,0.08384164,0.10226285
0.054622833,0.049814973,0.040063582,0.05559083,0.036585696,0.03534568
0.06870276,0.08207439,0.048360646,0.07313594,0.04494389,0.06476091
0.060858622,0.04926332,0.06093941,0.05134544,0.0706332,0.06535199
0.04967274,0.060909867,0.04468133,0.046695516,0.046495926,0.05230825
0.06255445,0.07498653,0.08464707,0.049739067,0.08085722,0.06543377
0.05412649,0.028116215,0.04260963,0.05089144,0.042563327,0.04787386
0.070902236,0.099203944,0.09293073,0.0861964,0.07554753,0.055897564
0.052938882,0.07824588,0.09048141,0.074306004,0.09058203,0.10153377
0.07018775,0.08162316,0.09804749,0.0817033,0.08071897,0.05874424
0.06679162,0.10983553,0.06724912,0.05104113,0.06415695,0.060838904
0.04847585,0.10834073,0.06589899,0.031351462,0.04695608,0.064014874
0.074061126,0.04715864,0.045682065,0.05338908,0.062370803,0.065340474
0.17454028,0.10910041,0.13145512,0.077794865,0.083013095,0.115298875
0.070502274,0.068948254,0.082528286,0.07033512,0.07672786,0.07415364
0.061535403,0.060547866,0.08634255,0.041997086,0.062904455,0.061323766
0.084455095,0.0709746,0.0753419,0.0662965,0.07578797,0.053498648
0.048579495,0.057604678,0.0704654,0.07303115,0.055792224,0.057402465
0.07862718,0.10574498,0.09041995,0.08879072,0.059842303,0.1044911
0.067982286,0.045157913,0.038788527,0.05761133,0.051599234,0.04331997
0.05945724,0.106673636,0.08483754,0.07477809,0.08811299,0.06050627
0.044987433,0.043772597,0.05268785,0.05656923,0.043131117,0.039421014
0.07312579,0.055354115,0.07088006,0.042449422,0.0654529,0.06368452
0.055397585,0.063627094,0.06367364,0.052775744,0.070513815,0.08278497
0.07230181,0.051099602,0.051651146,0.046332702,0.08193362,0.05604352
0.06687904,0.07486815,0.11390949,0.07962173,0.04283229,0.08147972
0.07032043,0.08089514,0.081567034,0.08789307,0.074188195,0.101381116
0.06319869,0.06557651,0.071426235,0.05288515,0.050457753,0.077383935
0.054899544,0.076855056,0.06483055,0.059601698,0.057106487,0.06934394
0.0774097,0.07221979,0.09038178,0.07662817,0.0597417,0.075800516
0.059872113,0.049751885,0.05561471,0.053047217,0.07345694,0.07084746
0.069702774,0.065944746,0.09554509,0.079592004,0.06922559,0.073530436
0.11256873,0.09890654,0.062478464,0.083467014,0.05153817,0.07404714
0.14970471,0.042579256,0.14920525,0.100142755,0.15102768,0.07049996
0.07435629,0.06842041,0.07333691,0.08780057,0.085003115,0.08662105
0.055281248,0.09710182,0.051283054,0.048730113,0.06382491,0.07802437
0.11513098,0.09827933,0.10158044,0.11551564,0.0671607,0.124806695
0.048777197,0.039816722,0.05815702,0.043979663,0.056742303,0.052764665
0.06943803,0.067344345,0.055571,0.08030824,0.04744116,0.0711789
0.09271673,0.075961195,0.06631792,0.11908183,0.098286636,0.09198421
0.056608573,0.06821846,0.06419273,0.069277175,0.053119037,0.056140795
0.07030645,0.05949467,0.045867264,0.07905665,0.066961475,0.08034115
0.07073637,0.077838555,0.06726445,0.074416555,0.08894108,0.056015566


================================================================================
=== twin network
train time
1.9507599999999998,1.9734923999999996,2.1112450000000003,1.9995303,2.168767200000005,1.9963207999999995,2.0102186000000017,2.038355900000006,2.025209100000012,2.0017224000000056,2.003945299999998,2.02122829999999,2.0517892000000018,2.4548063999999954,2.023192300000005,2.0526413000000048,2.01552989999999,2.5362101999999993,1.1941237999999998,2.0581814999999892,2.0500842999999804,2.044166099999984,2.0547557000000154,2.031225699999993,2.047039699999999,2.259700500000008,2.0807768999999894,1.1381662000000006,2.091089799999992,2.1244144000000063,2.1040433000000007,1.1058346000000085,2.1179884000000015,1.3065651000000003,2.123651300000006,2.1225221999999917,2.1263986999999815,2.141167800000005,2.137679800000001,2.1428371000000084,2.1279250000000047,2.135476400000016,2.161380300000019,2.182089899999994,2.1730033999999705,2.215968000000032,3.4906632000000286,2.1906382000000235,1.2113224999999943,2.182781900000009,2.2014352999999574,2.7436367000000246,2.2511956999999825,2.237837299999967,2.2398407999999677,2.24974450000002,2.2628312999999594,2.2433046000000445,2.2645585999999867,2.3454757000000086,2.3260144000000196,2.296352200000001,2.3346184000000108,2.322079799999983
mean squared error
0.0018972028,0.0029129505,0.0030153268,0.0030045875,0.0040670168,0.0015558325
0.0015305263,0.002551708,0.0020829344,0.0016455344,0.001833813,0.0019350314
0.0018629708,0.0026204756,0.001067896,0.0015949598,0.0016865487,0.0023782852
0.0038171213,0.0030391836,0.0036526222,0.0029593261,0.0017387324,0.002143548
0.003782963,0.004297208,0.003985558,0.0024018616,0.0033182339,0.008466242
0.0009830571,0.0019935404,0.004573537,0.0029356005,0.0034796917,0.0023154414
0.0025413753,0.002092597,0.0035155676,0.0027121583,0.004059059,0.002499594
0.004381929,0.0044711446,0.00517126,0.0059721596,0.0043833484,0.0052400795
0.0012772356,0.0028155502,0.002044436,0.0015325046,0.0015509909,0.002406801
0.001941997,0.0030986234,0.0033990757,0.0034463806,0.0013742906,0.0027767178
0.00171101,0.0020830235,0.001981245,0.0025018014,0.0011651769,0.0014892481
0.0019066125,0.0036064007,0.0011712385,0.0021211393,0.0032125716,0.00089727034
0.004653786,0.0024762794,0.0015340338,0.0014310965,0.0015407515,0.0031342788
0.003060747,0.0022754467,0.001999238,0.0031442386,0.0019043566,0.0026727153
0.0047720536,0.0020942392,0.001749721,0.0018299848,0.0038658928,0.0027709664
0.0013193053,0.0018494043,0.0021024323,0.0008826248,0.0019051314,0.0018652658
0.0036502525,0.002764675,0.002702353,0.0025991015,0.0023802149,0.004020427
0.0019552384,0.0026162027,0.0030832728,0.0022847704,0.0016060732,0.0015871471
0.0033274067,0.002779289,0.0023574566,0.002703652,0.003755031,0.003783763
0.002506036,0.0020794012,0.0011119244,0.002724758,0.0022415172,0.0013005387
0.0063126716,0.004128477,0.002471209,0.001128627,0.00415916,0.004212117
0.004910864,0.0029424415,0.002815285,0.005889115,0.0048126634,0.0037876829
0.0021159425,0.0015686533,0.0012376753,0.0014310929,0.0014753769,0.0008634569
0.0008339109,0.0018915717,0.0023475687,0.0020221164,0.0015921135,0.00072765717
0.0015522136,0.003039097,0.0014805304,0.0029661637,0.0023445566,0.0016958419
0.0025374994,0.0035713932,0.0016367872,0.0010577478,0.0027945936,0.003759282
0.0032135162,0.00261306,0.0027882503,0.0024204473,0.0018800762,0.0029363825
0.0030152572,0.0012459636,0.0010960484,0.0016397729,0.0022608421,0.0013712243
0.0046382104,0.004727643,0.0037750555,0.0033993055,0.0055316435,0.0040958333
0.0031305088,0.001978801,0.0050889994,0.0042469883,0.0052110255,0.002714828
0.0016387537,0.0025475754,0.0026796348,0.0024977888,0.0031245106,0.002928957
0.0018959836,0.0021053762,0.00086390116,0.0043464084,0.0011673048,0.0016129271
0.0013367351,0.0031313333,0.0021337226,0.0014749501,0.0011714606,0.0025223948
0.0028285054,0.0014872877,0.0010193464,0.002314788,0.002809669,0.0037954592
